# DUMP format #2, bez=vkick           , number of particles=           2, dump period=           1, first turn=           1, last turn=          -1, HIGH=F, FRONT=F
# ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        2       36     11.20000  8.291331592E-01  2.021061238E-01  1.073563723E+02 -1.478358245E+00 -3.140514645E-01  1.420241245E-04       21
        1       37     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630761E-01  1.420241245E-04       21
        2       37     11.20000  8.288479544E-01  2.021098098E-01  1.073563723E+02 -1.478358245E+00 -3.140507359E-01  1.420241245E-04       21
        1       38     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630760E-01  1.420241245E-04       21
        2       38     11.20000  8.292041136E-01  2.021434131E-01  1.073563723E+02 -1.478358245E+00 -3.140502075E-01  1.420241245E-04       21
        1       39     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630760E-01  1.420241245E-04       21
        2       39     11.20000  8.290827780E-01  2.021013703E-01  1.073563723E+02 -1.478358245E+00 -3.140504773E-01  1.420241245E-04       21
        1       40     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630760E-01  1.420241245E-04       21
        2       40     11.20000  8.288651182E-01  2.021157571E-01  1.073563723E+02 -1.478358245E+00 -3.140496358E-01  1.420241245E-04       21
        1       41     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630760E-01  1.420241245E-04       21
        2       41     11.20000  8.292349031E-01  2.021413780E-01  1.073563723E+02 -1.478358245E+00 -3.140492645E-01  1.420241245E-04       21
        1       42     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630759E-01  1.420241245E-04       21
        2       42     11.20000  8.290304694E-01  2.020977461E-01  1.073563723E+02 -1.478358245E+00 -3.140494678E-01  1.420241245E-04       21
        1       43     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630759E-01  1.420241245E-04       21
        2       43     11.20000  8.288940368E-01  2.021219291E-01  1.073563723E+02 -1.478358245E+00 -3.140485451E-01  1.420241245E-04       21
        1       44     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630759E-01  1.420241245E-04       21
        2       44     11.20000  8.292542024E-01  2.021379572E-01  1.073563723E+02 -1.478358245E+00 -3.140483330E-01  1.420241245E-04       21
        1       45     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630759E-01  1.420241245E-04       21
        2       45     11.20000  8.289795215E-01  2.020954788E-01  1.073563723E+02 -1.478358245E+00 -3.140484358E-01  1.420241245E-04       21
        1       46     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630758E-01  1.420241245E-04       21
        2       46     11.20000  8.289328923E-01  2.021279380E-01  1.073563723E+02 -1.478358245E+00 -3.140474686E-01  1.420241245E-04       21
        1       47     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630758E-01  1.420241245E-04       21
        2       47     11.20000  8.292607985E-01  2.021333656E-01  1.073563723E+02 -1.478358245E+00 -3.140474079E-01  1.420241245E-04       21
        1       48     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630758E-01  1.420241245E-04       21
        2       48     11.20000  8.289331369E-01  2.020947110E-01  1.073563723E+02 -1.478358245E+00 -3.140473823E-01  1.420241245E-04       21
        1       49     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630758E-01  1.420241245E-04       21
        2       49     11.20000  8.289792422E-01  2.021334059E-01  1.073563723E+02 -1.478358245E+00 -3.140464102E-01  1.420241245E-04       21
        1       50     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630757E-01  1.420241245E-04       21
        2       50     11.20000  8.292542765E-01  2.021278919E-01  1.073563723E+02 -1.478358245E+00 -3.140464834E-01  1.420241245E-04       21
        1       51     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630757E-01  1.420241245E-04       21
        2       51     11.20000  8.288942314E-01  2.020954910E-01  1.073563723E+02 -1.478358245E+00 -3.140463100E-01  1.420241245E-04       21
        1       52     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630757E-01  1.420241245E-04       21
        2       52     11.20000  8.290301731E-01  2.021379893E-01  1.073563723E+02 -1.478358245E+00 -3.140453727E-01  1.420241245E-04       21
        1       53     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630757E-01  1.420241245E-04       21
        2       53     11.20000  8.292350467E-01  2.021218803E-01  1.073563723E+02 -1.478358245E+00 -3.140455540E-01  1.420241245E-04       21
        1       54     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630756E-01  1.420241245E-04       21
        2       54     11.20000  8.288652506E-01  2.020977697E-01  1.073563723E+02 -1.478358245E+00 -3.140452223E-01  1.420241245E-04       21
        1       55     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630756E-01  1.420241245E-04       21
        2       55     11.20000  8.290824833E-01  2.021413999E-01  1.073563723E+02 -1.478358245E+00 -3.140443577E-01  1.420241245E-04       21
        1       56     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630756E-01  1.420241245E-04       21
        2       56     11.20000  8.292043176E-01  2.021157085E-01  1.073563723E+02 -1.478358245E+00 -3.140446144E-01  1.420241245E-04       21
        1       57     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630756E-01  1.420241245E-04       21
        2       57     11.20000  8.288480163E-01  2.021014040E-01  1.073563723E+02 -1.478358245E+00 -3.140441240E-01  1.420241245E-04       21
        1       58     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630755E-01  1.420241245E-04       21
        2       58     11.20000  8.291328845E-01  2.021434233E-01  1.073563723E+02 -1.478358245E+00 -3.140433650E-01  1.420241245E-04       21
        1       59     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630755E-01  1.420241245E-04       21
        2       59     11.20000  8.291640210E-01  2.021097646E-01  1.073563723E+02 -1.478358245E+00 -3.140436598E-01  1.420241245E-04       21
        1       60     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630755E-01  1.420241245E-04       21
        2       60     11.20000  8.288436119E-01  2.021061652E-01  1.073563723E+02 -1.478358245E+00 -3.140430203E-01  1.420241245E-04       21
        1       61     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630755E-01  1.420241245E-04       21
        2       61     11.20000  8.291782086E-01  2.021439325E-01  1.073563723E+02 -1.478358245E+00 -3.140423934E-01  1.420241245E-04       21
        1       62     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630754E-01  1.420241245E-04       21
        2       62     11.20000  8.291166900E-01  2.021044221E-01  1.073563723E+02 -1.478358245E+00 -3.140426865E-01  1.420241245E-04       21
        1       63     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630754E-01  1.420241245E-04       21
        2       63     11.20000  8.288523141E-01  2.021117542E-01  1.073563723E+02 -1.478358245E+00 -3.140419169E-01  1.420241245E-04       21
        1       64     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630754E-01  1.420241245E-04       21
        2       64     11.20000  8.292156064E-01  2.021428953E-01  1.073563723E+02 -1.478358245E+00 -3.140414403E-01  1.420241245E-04       21
        1       65     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630754E-01  1.420241245E-04       21
        2       65     11.20000  8.290652998E-01  2.021000170E-01  1.073563723E+02 -1.478358245E+00 -3.140416919E-01  1.420241245E-04       21
        1       66     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630753E-01  1.420241245E-04       21
        2       66     11.20000  8.288735760E-01  2.021178197E-01  1.073563723E+02 -1.478358245E+00 -3.140408194E-01  1.420241245E-04       21
        1       67     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630753E-01  1.420241245E-04       21
        2       67     11.20000  8.292427271E-01  2.021403770E-01  1.073563723E+02 -1.478358245E+00 -3.140405017E-01  1.420241245E-04       21
        1       68     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630753E-01  1.420241245E-04       21
        2       68     11.20000  8.290130809E-01  2.020968261E-01  1.073563723E+02 -1.478358245E+00 -3.140406748E-01  1.420241245E-04       21
        1       69     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630753E-01  1.420241245E-04       21
        2       69     11.20000  8.289060610E-01  2.021239802E-01  1.073563723E+02 -1.478358245E+00 -3.140397329E-01  1.420241245E-04       21
        1       70     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630752E-01  1.420241245E-04       21
        2       70     11.20000  8.292578658E-01  2.021365359E-01  1.073563723E+02 -1.478358245E+00 -3.140395730E-01  1.420241245E-04       21
        1       71     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630752E-01  1.420241245E-04       21
        2       71     11.20000  8.289633157E-01  2.020950500E-01  1.073563723E+02 -1.478358245E+00 -3.140396354E-01  1.420241245E-04       21
        1       72     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630752E-01  1.420241245E-04       21
        2       72     11.20000  8.289477271E-01  2.021298487E-01  1.073563723E+02 -1.478358245E+00 -3.140386621E-01  1.420241245E-04       21
        1       73     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630752E-01  1.420241245E-04       21
        2       73     11.20000  8.292600709E-01  2.021316134E-01  1.073563723E+02 -1.478358245E+00 -3.140386487E-01  1.420241245E-04       21
        1       74     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630751E-01  1.420241245E-04       21
        2       74     11.20000  8.289191325E-01  2.020948004E-01  1.073563723E+02 -1.478358245E+00 -3.140385753E-01  1.420241245E-04       21
        1       75     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630751E-01  1.420241245E-04       21
        2       75     11.20000  8.289959552E-01  2.021350561E-01  1.073563723E+02 -1.478358245E+00 -3.140376105E-01  1.420241245E-04       21
        1       76     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630751E-01  1.420241245E-04       21
        2       76     11.20000  8.292492038E-01  2.021259189E-01  1.073563723E+02 -1.478358245E+00 -3.140377232E-01  1.420241245E-04       21
        1       77     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630751E-01  1.420241245E-04       21
        2       77     11.20000  8.288833088E-01  2.020960929E-01  1.073563723E+02 -1.478358245E+00 -3.140374973E-01  1.420241245E-04       21
        1       78     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630751E-01  1.420241245E-04       21
        2       78     11.20000  8.290477136E-01  2.021392752E-01  1.073563723E+02 -1.478358245E+00 -3.140365804E-01  1.420241245E-04       21
        1       79     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630750E-01  1.420241245E-04       21
        2       79     11.20000  8.292259476E-01  2.021198105E-01  1.073563723E+02 -1.478358245E+00 -3.140367909E-01  1.420241245E-04       21
        1       80     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630750E-01  1.420241245E-04       21
        2       80     11.20000  8.288580964E-01  2.020988464E-01  1.073563723E+02 -1.478358245E+00 -3.140364056E-01  1.420241245E-04       21
        1       81     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630750E-01  1.420241245E-04       21
        2       81     11.20000  8.290997486E-01  2.021422408E-01  1.073563723E+02 -1.478358245E+00 -3.140355729E-01  1.420241245E-04       21
        1       82     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630750E-01  1.420241245E-04       21
        2       82     11.20000  8.291917642E-01  2.021136720E-01  1.073563723E+02 -1.478358245E+00 -3.140358467E-01  1.420241245E-04       21
        1       83     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630749E-01  1.420241245E-04       21
        2       83     11.20000  8.288450801E-01  2.021028876E-01  1.073563723E+02 -1.478358245E+00 -3.140353049E-01  1.420241245E-04       21
        1       84     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630749E-01  1.420241245E-04       21
        2       84     11.20000  8.291487895E-01  2.021437663E-01  1.073563723E+02 -1.478358245E+00 -3.140345875E-01  1.420241245E-04       21
        1       85     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630749E-01  1.420241245E-04       21
        2       85     11.20000  8.291488024E-01  2.021078895E-01  1.073563723E+02 -1.478358245E+00 -3.140348862E-01  1.420241245E-04       21
        1       86     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630749E-01  1.420241245E-04       21
